DateTime,Entries,UniqueIPs
1508540391,29006,45858
1508540673,29002,45855
1508541314,29040,45894
1508542210,28842,45697
1508542571,28830,45685
1508543107,28816,45417
1508544497,28812,45413
1508544606,28792,45393
1508545835,28624,45222
1508546422,28622,45221
1508546706,28619,45218
1508548342,28618,45217
1508548446,28544,45142
1508549385,28341,44934
1508550254,28329,44922
1508550654,28297,44889
1508551126,28152,44742
1508552195,28193,44783
1508554111,28064,44648
1508554566,28047,44632
1508555407,27957,44540
1508556014,27951,44534
1508556634,27845,44424
1508557938,27842,44419
1508558245,27894,44472
1508559250,27805,44383
1508559870,27804,44382
1508560226,27877,44456
1508561107,27611,44188
1508561774,27603,44178
1508562019,27658,44234
1508562606,27555,44130
1508563695,27901,44489
1508564374,27722,44311
1508565709,27716,44304
1508566207,27616,44203
1508567741,27286,43869
1508568307,27286,43613
1508568901,27197,43525
1508569861,27192,43519
1508570107,26910,43239
1508571038,2454,18601
1508571738,2450,18598
1508571910,26350,42682
1508572847,26397,42729
1508574096,26094,42427
1508575506,25615,41950
1508576045,25616,41949
1508577306,25380,41712
1508577969,25460,41792
1508578666,24998,41332
1508579897,24736,41068
1508580606,24471,40801
1508581702,24522,40852
1508582319,24088,40417
1508583732,24084,40413
1508584206,23733,40062
1508585106,23779,40109
1508585533,23777,40108
1508586006,23468,39798
1508586858,23531,39862
1508587473,23527,39857
1508587806,23304,39632
1508589034,23126,39453
1508589379,23128,39455
1508590818,23180,39507
1508591299,23179,39507
1508591706,23148,39477
1508592486,23209,39538
1508593208,23200,39529
1508593507,23084,39411
1508594478,22948,39273
1508595128,22932,39256
1508595307,22987,39311
1508596207,22876,39201
1508596233,22875,37670
1508597088,22866,37661
1508597107,22839,37627
1508599244,22817,37602
1508599835,22690,37475
1508600621,22739,37524
1508601165,22734,37517
1508601656,22620,37399
1508602447,22689,38233
1508603053,21968,37494
1508603423,22004,37531
1508604306,21853,37378
1508604973,21856,37381
1508605807,21856,37382
1508606893,22361,37894
1508607906,22273,37806
1508608831,22276,38065
1508609706,22173,37964
1508610749,22219,38011
1508611336,21942,37478
1508612659,21947,37483
1508613006,21844,37380
1508614570,21839,37374
1508614806,21754,37287
1508615706,21808,37341
1508616490,21797,37330
1508616905,21689,37220
