DateTime,Entries,UniqueIPs
1508377351,10155,10155
1508378740,10159,10159
1508379634,10162,10162
1508380122,10163,10163
1508380957,10159,10159
1508381783,10161,10161
1508382637,10159,10159
1508384732,10160,10160
1508385692,10156,10156
1508386465,10162,10162
1508387297,10168,10168
1508388337,10164,10164
1508389369,10153,10153
1508390429,10155,10155
1508390904,10158,10158
1508391936,10155,10155
1508393674,10153,10153
1508394528,10157,10157
1508395355,10151,10151
1508397038,10146,10146
1508399131,10144,10144
1508400637,10143,10143
1508401582,10141,10141
1508402442,10129,10129
1508404068,10127,10127
1508404992,10129,10129
1508405883,10127,10127
1508406145,10124,10124
1508408072,10126,10126
1508408903,10130,10130
1508409933,10134,10134
1508410592,10138,10138
1508411436,10135,10135
1508412389,10138,10138
1508413237,10134,10134
1508414798,10133,10133
1508416782,10130,10130
1508417786,10133,10133
1508418644,10133,10133
1508419564,10135,10135
1508420441,10127,10127
1508421385,10128,10128
1508422255,10124,10124
1508423303,10128,10128
1508424206,10124,10124
1508426066,10125,10125
1508427747,10119,10119
1508429672,10117,10117
1508430637,10115,10115
1508431359,10116,10116
1508432670,10112,10112
1508433631,10117,10117
1508434523,10116,10116
1508435424,10120,10120
1508436636,10121,10121
1508438547,10113,10113
1508439672,10109,10109
1508440536,10112,10112
1508441440,10111,10111
1508442332,10114,10114
1508443820,10119,10119
1508444915,10126,10126
1508446534,10116,10116
1508447434,10119,10119
1508449354,10119,10119
1508451264,10131,10131
1508452110,10137,10137
1508453140,10133,10133
1508454645,10130,10130
1508456557,10124,10124
1508458462,10122,10122
1508460037,10104,10104
1508461753,10102,10102
1508462067,10103,10103
1508463038,10100,10100
1508463747,10106,10106
1508465433,10108,10108
1508466508,10113,10113
1508467529,10114,10114
1508468670,10107,10107
1508469634,10108,10108
1508470106,10108,10108
1508471136,10098,10098
1508472630,10103,10103
1508473685,10105,10105
1508474729,10095,10095
1508475715,10092,10092
1508476464,10096,10096
1508477726,10095,10095
1508479839,10100,10100
1508481413,10094,10094
1508482592,10102,10102
1508483435,10102,10102
1508485518,8244,8244
1508488103,10115,10115
1508489144,10115,10115
1508490251,10119,10119
1508491229,10121,10121
1508492429,10120,10120
1508493334,10127,10127
1508494127,10121,10121
1508495279,10123,10123
1508496150,10114,10114
1508497281,10108,10108
1508498133,10108,10108
1508499026,10100,10100
1508499928,10104,10104
1508500946,10098,10098
1508501664,10101,10101
1508502639,10094,10094
1508503532,10097,10097
1508504465,10095,10095
1508505280,10098,10098
1508506235,10094,10094
1508506958,10092,10092
1508508585,10091,10091
1508509738,10092,10092
1508510724,10087,10087
1508511778,10084,10084
1508512834,10088,10088
1508514009,10076,10076
1508515843,10074,10074
1508516070,10075,10075
1508517330,10069,10069
1508518224,10066,10066
1508519664,10056,10056
1508520473,10058,10058
1508521311,10052,10052
1508522353,10055,10055
1508525225,10050,10050
1508526109,8244,8244
1508526932,10052,10052
1508527843,10050,10050
1508528556,10051,10051
1508529383,10051,10051
1508530235,10053,10053
1508531193,10056,10056
1508532157,10050,10050
1508532988,10054,10054
1508533835,10059,10059
1508534819,10061,10061
1508537433,10057,10057
1508538503,10064,10064
1508539354,10065,10065
1508540381,10072,10072
1508541335,10071,10071
1508542237,10066,10066
1508543133,10063,10063
1508544641,10057,10057
1508545843,10044,10044
1508546732,10043,10043
1508548469,10050,10050
1508549403,10049,10049
1508550157,10052,10052
1508551195,10044,10044
1508552136,10049,10049
1508553332,10045,10045
1508554582,10047,10047
1508555434,10043,10043
1508556631,10032,10032
1508558271,10037,10037
1508559277,10032,10032
1508560118,10034,10034
1508561133,10026,10026
1508561780,8244,8244
1508562641,10023,10023
1508564390,10018,10018
1508566235,10015,10015
1508567581,10014,10014
1508568941,10015,10015
1508569839,10013,10013
1508571005,8244,8244
1508571942,10009,10009
1508575530,10008,10008
1508576637,10004,10004
1508577630,10005,10005
1508578682,10000,10000
1508578946,9999,9999
1508580635,9997,9997
1508581523,9998,9998
1508582335,9989,9989
1508584233,9989,9989
1508585127,9992,9992
1508586038,9990,9990
1508586878,9991,9991
1508587835,9986,9986
1508589030,9986,9986
1508590378,9987,9987
1508591434,9986,9986
1508592512,9990,9990
1508593534,9989,9989
1508594507,9981,9981
1508595337,9984,9984
