DateTime,Entries,UniqueIPs
1508434095,30937,30937
1508435065,30901,30901
1508436034,30828,30828
1508436977,30830,30830
1508437963,30823,30823
1508438894,30825,30825
1508439874,30729,30729
1508440827,30766,30766
1508441785,30911,30911
1508442743,30779,30779
1508443699,30932,30932
1508444654,30904,30904
1508445639,30640,30640
1508446572,30819,30819
1508447556,30749,30749
1508448497,30714,30714
1508450499,30490,30490
1508451613,30648,30648
1508452579,30599,30599
1508453539,30410,30410
1508454491,30540,30540
1508455470,30551,30551
1508456424,30529,30529
1508457372,30562,30562
1508458344,30547,30547
1508459291,30600,30600
1508460259,30632,30632
1508461230,30614,30614
1508462190,30603,30603
1508463152,30622,30622
1508464101,30542,30542
1508465316,30565,30565
1508466283,30581,30581
1508467225,30516,30516
1508468173,30478,30478
1508469259,30496,30496
1508470344,30518,30518
1508471296,30498,30498
1508472272,30485,30485
1508473217,30467,30467
1508474184,30485,30485
1508475142,30394,30394
1508476103,30410,30410
1508477054,30440,30440
1508478029,30469,30469
1508478974,30466,30466
1508479964,30472,30472
1508480895,30504,30504
1508481872,30505,30505
1508482840,30533,30533
1508483800,30485,30485
1508484738,30541,30541
1508485709,30580,30580
1508486677,30555,30555
1508487975,30453,30453
1508489065,30471,30471
1508490032,30449,30449
1508490981,30458,30458
1508491957,30502,30502
1508492909,30440,30440
1508493878,30445,30445
1508494823,30510,30510
1508495783,30493,30493
1508496751,30483,30483
1508497717,30485,30485
1508498661,30454,30454
1508499614,30427,30427
1508500597,30432,30432
1508501542,30458,30458
1508502504,30472,30472
1508503476,30471,30471
1508504440,30486,30486
1508505382,30375,30375
1508506352,30422,30422
1508507308,30383,30383
1508508280,30418,30418
1508509226,30400,30400
1508510197,30385,30385
1508511175,30397,30397
1508512121,30400,30400
1508513057,30392,30392
1508514016,30422,30422
1508515010,30439,30439
1508515957,30440,30440
1508516899,30434,30434
1508517860,30401,30401
1508518844,30345,30345
1508519786,30311,30311
1508520754,30302,30302
1508521696,30284,30284
1508522675,30300,30300
1508523630,30274,30274
1508525343,30190,30190
1508526264,30344,30344
1508527235,30110,30110
1508528172,30263,30263
1508529169,30102,30102
1508530095,30277,30277
1508531064,30215,30215
1508532023,30422,30422
1508532989,30254,30254
1508533954,30467,30467
1508534898,30184,30184
1508535866,30294,30294
1508536855,30471,30471
1508537791,30504,30504
1508538807,30529,30529
1508539709,30586,30586
1508540687,30547,30547
1508541625,30544,30544
1508542575,30590,30590
1508543553,30594,30594
1508544502,30596,30596
1508545500,30643,30643
1508546427,30640,30640
1508547392,30610,30610
1508548346,30600,30600
1508549303,30586,30586
1508550269,30648,30648
1508551227,30602,30602
1508552199,30629,30629
1508553137,30700,30700
1508554125,30694,30694
1508555063,30743,30743
1508556018,30722,30722
1508556982,30834,30834
1508557943,30836,30836
1508558894,30850,30850
1508559885,30858,30858
1508560823,30909,30909
1508561778,30945,30945
1508562761,30940,30940
1508563700,30911,30911
1508564660,30881,30881
1508565723,30841,30841
1508566809,30810,30810
1508567757,30864,30864
1508568757,30872,30872
1508569865,30836,30836
1508570775,30798,30798
1508571742,30731,30731
1508572832,30743,30743
1508574111,30671,30671
1508575112,30615,30615
1508576059,30555,30555
1508577040,30564,30564
1508577985,30563,30563
1508579053,30596,30596
1508580019,30623,30623
1508580999,30617,30617
1508581938,30632,30632
1508582904,30615,30615
1508583856,30620,30620
1508584820,30624,30624
1508585781,30541,30541
1508586728,30519,30519
1508587699,30451,30451
1508588665,30434,30434
1508589614,30449,30449
1508590584,30414,30414
1508591545,30452,30452
1508592508,30448,30448
1508593459,30454,30454
1508594424,30435,30435
1508595396,30448,30448
1508596339,30434,30434
1508597298,30437,30437
1508598275,30377,30377
1508599258,30400,30400
1508600174,30324,30324
1508601172,30324,30324
1508602096,30275,30275
1508603068,30297,30297
1508604024,30302,30302
1508604977,30288,30288
1508605965,30214,30214
1508606898,30171,30171
1508607858,30181,30181
1508608845,30153,30153
1508609811,30173,30173
1508610755,30021,30021
1508611695,30148,30148
1508612673,29998,29998
1508613645,29980,29980
1508614575,29922,29922
1508615543,30042,30042
1508616505,29836,29836
1508617480,29812,29812
1508618425,29734,29734
1508619376,29858,29858
1508620362,29630,29630
1508621309,29612,29612
1508622265,29695,29695
1508623231,29667,29667
1508624197,29491,29491
1508625392,29484,29484
1508626344,29472,29472
1508627302,29515,29515
1508628253,29451,29451
1508629239,29418,29418
1508630181,29329,29329
1508631155,29286,29286
1508632102,29246,29246
1508633057,29231,29231
1508634013,29196,29196
1508634992,29152,29152
1508635938,29121,29121
1508636919,29093,29093
1508637864,29060,29060
1508638812,29019,29019
1508640038,28969,28969
1508640996,28907,28907
1508641938,28960,28960
1508642910,28927,28927
1508643860,28889,28889
1508644834,28839,28839
1508645802,28768,28768
1508646738,28752,28752
1508647709,28770,28770
1508648688,28745,28745
1508649630,28741,28741
1508650597,28741,28741
1508651546,28740,28740
1508652506,28762,28762
1508653465,28643,28643
1508654429,28592,28592
1508655371,28560,28560
1508656361,28574,28574
1508657294,28538,28538
1508658255,28489,28489
1508659239,28466,28466
1508660209,28591,28591
1508661150,28570,28570
1508662096,28560,28560
1508663073,28536,28536
1508664024,28518,28518
1508664988,28538,28538
1508665944,28486,28486
1508666897,28438,28438
1508667865,28426,28426
1508668834,28427,28427
1508669783,28384,28384
1508670738,28337,28337
1508671714,28345,28345
1508672657,28311,28311
1508673622,28337,28337
1508674599,28342,28342
1508675535,28353,28353
1508676511,28351,28351
1508678468,28376,28376
1508679403,28338,28338
1508680370,28338,28338
1508681294,28278,28278
1508682271,28285,28285
1508683237,28304,28304
1508684188,28331,28331
1508685138,28291,28291
1508686119,28316,28316
1508687069,28275,28275
1508688027,28303,28303
1508688994,28291,28291
1508689956,28310,28310
1508690921,28263,28263
1508691867,28254,28254
1508692817,28271,28271
1508693808,28277,28277
1508694750,28294,28294
1508695700,28286,28286
1508696657,28290,28290
1508697649,28280,28280
1508698599,28270,28270
1508699559,28263,28263
1508700505,28273,28273
1508701479,28256,28256
1508702513,28296,28296
1508703624,28307,28307
1508704581,28333,28333
1508705543,28290,28290
1508706772,28228,28228
1508707695,28315,28315
1508708658,28321,28321
1508709637,28216,28216
1508710593,28356,28356
1508711506,28324,28324
1508712502,28290,28290
1508713467,28315,28315
1508714436,28345,28345
1508715377,28314,28314
1508716355,28325,28325
1508717306,28332,28332
1508718516,28276,28276
1508719457,28436,28436
1508720441,28259,28259
1508721404,28239,28239
1508722368,28249,28249
1508723296,28401,28401
1508724265,28261,28261
1508725223,28238,28238
1508726210,28363,28363
1508727386,28375,28375
1508728351,28243,28243
1508729292,28394,28394
1508730256,28423,28423
1508731243,28218,28218
1508732189,28351,28351
1508733136,28359,28359
1508734117,28265,28265
1508735065,28422,28422
1508736013,28431,28431
1508736995,28449,28449
1508737944,28458,28458
1508738893,28514,28514
1508739875,28375,28375
1508740816,28532,28532
1508741789,28346,28346
1508742751,28495,28495
1508743692,28540,28540
1508744666,28434,28434
1508745659,28407,28407
1508746582,28550,28550
1508747553,28403,28403
1508748497,28407,28407
1508749482,28465,28465
1508750413,28606,28606
1508751384,28636,28636
1508752341,28643,28643
1508753338,28520,28520
1508754268,28541,28541
1508756475,28645,28645
1508757424,28674,28674
1508759056,28747,28747
1508760011,28781,28781
1508760995,28821,28821
1508761939,28680,28680
1508762910,28821,28821
1508763865,28771,28771
1508764819,28908,28908
1508765783,28934,28934
1508766763,28932,28932
1508767693,28917,28917
1508768678,28830,28830
1508769624,28992,28992
1508770571,29011,29011
1508771555,28947,28947
1508772495,29045,29045
1508773454,29130,29130
1508774444,29081,29081
1508775380,29229,29229
1508776355,29237,29237
1508777305,29260,29260
1508778261,29301,29301
1508779225,29226,29226
1508780209,29268,29268
1508781149,29434,29434
1508782097,29483,29483
1508783067,29382,29382
1508784025,29564,29564
1508784972,29588,29588
1508785959,29583,29583
1508786892,29580,29580
1508787880,29606,29606
1508788828,29674,29674
