DateTime,AddedIPs,RemovedIPs
1508434095,65,63
1508435065,79,70
1508436034,73,74
1508436977,135,0
1508437963,94,91
1508438894,56,0
1508439874,116,72
1508440827,106,46
1508441785,76,0
1508442743,71,93
1508443699,68,0
1508444654,40,27
1508445639,67,163
1508446572,66,143
1508447556,55,138
1508448497,49,108
1508450499,114,156
1508451613,72,0
1508452579,52,57
1508453539,80,56
1508454491,55,94
1508455470,66,69
1508456424,44,69
1508457372,75,107
1508458344,41,81
1508459291,66,59
1508460259,74,65
1508461230,55,57
1508462190,55,76
1508463152,67,51
1508464101,44,33
1508465316,77,66
1508466283,62,48
1508467225,48,78
1508468173,51,70
1508469259,69,68
1508470344,62,80
1508471296,32,129
1508472272,74,0
1508473217,49,125
1508474184,56,0
1508475142,59,111
1508476103,64,58
1508477054,63,0
1508478029,61,186
1508478974,64,0
1508479964,60,130
1508480895,69,0
1508481872,63,134
1508482840,87,51
1508483800,53,60
1508484738,67,0
1508485709,59,120
1508486677,61,42
1508487975,93,43
1508489065,53,60
1508490032,57,67
1508490981,54,54
1508491957,66,53
1508492909,52,56
1508493878,76,62
1508494823,85,48
1508495783,68,59
1508496751,85,64
1508497717,65,41
1508498661,57,90
1508499614,67,0
1508500597,90,45
1508501542,104,64
1508502504,63,72
1508503476,65,55
1508504440,88,64
1508505382,59,59
1508506352,71,57
1508507308,48,57
1508508280,87,66
1508509226,47,72
1508510197,72,49
1508511175,75,51
1508512121,93,42
1508513057,75,52
1508514016,75,148
1508515010,99,0
1508515957,106,48
1508516899,91,69
1508517860,61,62
1508518844,59,67
1508519786,73,63
1508520754,82,43
1508521696,53,57
1508522675,88,86
1508523630,63,61
1508525343,102,81
1508526264,76,0
1508527235,47,44
1508528172,79,28
1508529169,72,53
1508530095,67,0
1508531064,82,106
1508532023,70,155
1508532989,52,0
1508533954,76,113
1508534898,56,0
1508535866,42,44
1508536855,62,126
1508537791,62,0
1508538807,46,81
1508539709,76,37
1508540687,62,0
1508541625,50,58
1508542575,55,0
1508543553,53,127
1508544502,56,0
1508545500,75,78
1508546427,45,88
1508547392,41,96
1508548346,66,0
1508549303,34,89
1508550269,60,0
1508551227,68,66
1508552199,72,56
1508553137,58,24
1508554125,50,18
1508555063,73,18
1508556018,55,25
1508556982,73,15
1508557943,59,26
1508558894,49,12
1508559885,55,0
1508560823,53,10
1508561778,49,53
1508562761,48,31
1508563700,46,78
1508564660,37,93
1508565723,53,196
1508566809,43,118
1508567757,93,119
1508568757,89,58
1508569865,49,63
1508570775,58,69
1508571742,41,123
1508572832,55,35
1508574111,81,91
1508575112,48,55
1508576059,40,69
1508577040,49,42
1508577985,72,47
1508579053,40,35
1508580019,63,79
1508580999,63,46
1508581938,77,0
1508582904,70,46
1508583856,87,55
1508584820,57,79
1508585781,32,55
1508586728,68,56
1508587699,51,67
1508588665,63,67
1508589614,65,75
1508590584,72,43
1508591545,54,64
1508592508,57,59
1508593459,61,56
1508594424,53,82
1508595396,58,46
1508596339,54,49
1508597298,52,30
1508598275,51,27
1508599258,64,19
1508600174,53,25
1508601172,76,107
1508602096,50,86
1508603068,71,67
1508604024,48,26
1508604977,67,27
1508605965,63,18
1508606898,55,19
1508607858,42,21
1508608845,44,25
1508609811,70,114
1508610755,43,74
1508611695,51,36
1508612673,56,90
1508613645,57,40
1508614575,39,32
1508615543,40,88
1508616505,40,122
1508617480,61,109
1508618425,42,41
1508619376,47,42
1508620362,59,49
1508621309,48,27
1508622265,24,22
1508623231,48,54
1508624197,45,101
1508625392,45,77
1508626344,51,19
1508627302,50,22
1508628253,34,26
1508629239,54,25
1508630181,38,22
1508631155,70,19
1508632102,32,32
1508633057,34,41
1508634013,64,40
1508634992,41,21
1508635938,49,39
1508636919,51,30
1508637864,46,57
1508638812,25,98
1508640038,47,109
1508640996,47,33
1508641938,47,0
1508642910,47,30
1508643860,39,0
1508644834,47,23
1508645802,35,177
1508646738,39,0
1508647709,53,35
1508648688,57,44
1508649630,45,16
1508650597,43,23
1508651546,42,0
1508652506,35,98
1508653465,48,65
1508654429,36,17
1508655371,50,0
1508656361,38,27
1508657294,32,0
1508658255,55,22
1508659239,42,35
1508660209,44,44
1508661150,41,0
1508662096,46,12
1508663073,48,16
1508664024,43,14
1508664988,50,12
1508665944,42,0
1508666897,32,21
1508667865,72,17
1508668834,54,13
1508669783,41,4
1508670738,55,0
1508671714,53,6
1508672657,59,0
1508673622,47,17
1508674599,48,11
1508675535,56,19
1508676511,55,8
1508678468,132,3
1508679403,58,9
1508680370,55,5
1508681294,37,5
1508682271,61,3
1508683237,65,3
1508684188,68,0
1508685138,48,2
1508686119,73,1
1508687069,28,1
1508688027,60,13
1508688994,50,0
1508689956,61,18
