DateTime,Entries,UniqueIPs
1508434095,2894,2894
1508435065,2883,2883
1508436034,2882,2882
1508436977,2835,2835
1508437963,2824,2824
1508438894,2830,2830
1508439874,2879,2879
1508440827,2893,2893
1508441785,2877,2877
1508442743,2872,2872
1508443699,2873,2873
1508444654,2879,2879
1508445639,2878,2878
1508446572,2878,2878
1508447556,2872,2872
1508448497,2878,2878
1508450499,2881,2881
1508451613,2891,2891
1508452579,2897,2897
1508453539,2892,2892
1508454491,2897,2897
1508455470,2895,2895
1508456424,2902,2902
1508457372,2902,2902
1508458344,2887,2887
1508459291,2875,2875
1508460259,2869,2869
1508461230,2882,2882
1508462190,2881,2881
1508463152,2882,2882
1508464101,2884,2884
1508465316,2888,2888
1508466283,2889,2889
1508467225,2905,2905
1508468173,2899,2899
1508469259,2906,2906
1508470344,2898,2898
1508471296,2892,2892
1508472272,2899,2899
1508473217,2901,2901
1508474184,2903,2903
1508475142,2909,2909
1508476103,2913,2913
1508477054,2904,2904
1508478029,2904,2904
1508478974,2902,2902
1508479964,2886,2886
1508480895,2888,2888
1508481872,2883,2883
1508482840,2881,2881
1508483800,2875,2875
1508484738,2892,2892
1508485709,2910,2910
1508486677,2916,2916
1508487975,2904,2904
1508489065,2899,2899
1508490032,2895,2895
1508490981,2897,2897
1508491957,2886,2886
1508492909,2897,2897
1508493878,2915,2915
1508494823,2904,2904
1508495783,2894,2894
1508496751,2875,2875
1508497717,2867,2867
1508498661,2853,2853
1508499614,2844,2844
1508500597,2830,2830
1508501542,2833,2833
1508502504,2839,2839
1508503476,2868,2868
1508504440,2878,2878
1508505382,2888,2888
1508506352,2894,2894
1508507308,2897,2897
1508508280,2904,2904
1508509226,2907,2907
1508510197,2913,2913
1508511175,2911,2911
1508512121,2906,2906
1508513057,2892,2892
1508514016,2900,2900
1508515010,2882,2882
1508515957,2865,2865
1508516899,2852,2852
1508517860,2879,2879
1508518844,2900,2900
1508519786,2910,2910
1508520754,2924,2924
1508521696,2923,2923
1508522675,2926,2926
1508523630,2926,2926
1508525343,2938,2938
1508526264,2938,2938
1508527235,2939,2939
1508528172,2938,2938
1508529169,2943,2943
1508530095,2944,2944
1508531064,2941,2941
1508532023,2947,2947
1508532989,2948,2948
1508533954,2942,2942
1508534898,2928,2928
1508535866,2927,2927
1508536855,2929,2929
1508537791,2935,2935
1508538807,2943,2943
1508539709,2940,2940
1508540687,2938,2938
1508541625,2931,2931
1508542575,2924,2924
1508543553,2928,2928
1508544502,2913,2913
1508545500,2902,2902
1508546427,2901,2901
1508547392,2895,2895
1508548346,2884,2884
1508549303,2876,2876
1508550269,2880,2880
1508551227,2880,2880
1508552199,2887,2887
1508553137,2890,2890
1508554125,2889,2889
1508555063,2893,2893
1508556018,2881,2881
1508556982,2889,2889
1508557943,2886,2886
1508558894,2885,2885
1508559885,2893,2893
1508560823,2897,2897
1508561778,2898,2898
1508562761,2898,2898
1508563700,2892,2892
1508564660,2883,2883
1508565723,2867,2867
1508566809,2862,2862
1508567757,2874,2874
1508568757,2877,2877
1508569865,2885,2885
1508570775,2875,2875
1508571742,2883,2883
1508572832,2880,2880
1508574111,2876,2876
1508575112,2857,2857
1508576059,2858,2858
1508577040,2860,2860
1508577985,2855,2855
1508579053,2862,2862
1508580019,2834,2834
1508580999,2832,2832
1508581938,2824,2824
1508582904,2823,2823
1508583856,2809,2809
1508584820,2762,2762
1508585781,2756,2756
1508586728,2749,2749
1508587699,2740,2740
1508588665,2737,2737
1508589614,2739,2739
1508590584,2751,2751
1508591545,2768,2768
1508592508,2770,2770
1508593459,2766,2766
1508594424,2769,2769
1508595396,2758,2758
1508596339,2759,2759
1508597298,2747,2747
1508598275,2744,2744
1508599258,2744,2744
1508600174,2740,2740
1508601172,2736,2736
1508602096,2731,2731
1508603068,2731,2731
1508604024,2728,2728
1508604977,2715,2715
1508605965,2713,2713
1508606898,2719,2719
1508607858,2725,2725
1508608845,2731,2731
1508609811,2718,2718
1508610755,2716,2716
1508611695,2723,2723
1508612673,2730,2730
1508613645,2732,2732
1508614575,2735,2735
1508615543,2736,2736
1508616505,2731,2731
1508617480,2726,2726
1508618425,2717,2717
1508619376,2715,2715
1508620362,2711,2711
1508621309,2707,2707
1508622265,2699,2699
1508623231,2702,2702
1508624197,2711,2711
1508625392,2714,2714
1508626344,2708,2708
1508627302,2705,2705
1508628253,2698,2698
1508629239,2700,2700
1508630181,2692,2692
1508631155,2692,2692
1508632102,2684,2684
1508633057,2668,2668
1508634013,2657,2657
1508634992,2646,2646
1508635938,2630,2630
1508636919,2632,2632
1508637864,2639,2639
1508638812,2658,2658
1508640038,2662,2662
1508640996,2670,2670
1508641938,2679,2679
1508642910,2678,2678
1508643860,2685,2685
1508644834,2680,2680
1508645802,2687,2687
1508646738,2691,2691
1508647709,2685,2685
1508648688,2682,2682
1508649630,2683,2683
1508650597,2678,2678
1508651546,2683,2683
1508652506,2692,2692
1508653465,2686,2686
1508654429,2688,2688
1508655371,2687,2687
1508656361,2675,2675
1508657294,2681,2681
1508658255,2680,2680
1508659239,2687,2687
1508660209,2687,2687
1508661150,2683,2683
1508662096,2689,2689
1508663073,2690,2690
1508664024,2675,2675
1508664988,2671,2671
1508665944,2661,2661
1508666897,2664,2664
1508667865,2660,2660
1508668834,2664,2664
1508669783,2670,2670
1508670738,2658,2658
1508671714,2656,2656
1508672657,2646,2646
1508673622,2654,2654
1508674599,2651,2651
1508675535,2650,2650
1508676511,2640,2640
1508678468,2645,2645
1508679403,2647,2647
1508680370,2660,2660
1508681294,2670,2670
1508682271,2669,2669
1508683237,2667,2667
1508684188,2655,2655
1508685138,2657,2657
1508686119,2659,2659
1508687069,2669,2669
1508688027,2687,2687
1508688994,2691,2691
1508689956,2693,2693
1508690921,2692,2692
1508691867,2704,2704
1508692817,2696,2696
1508693808,2696,2696
1508694750,2683,2683
1508695700,2686,2686
1508696657,2684,2684
1508697649,2698,2698
1508698599,2702,2702
1508699559,2699,2699
1508700505,2698,2698
1508701479,2703,2703
1508702513,2713,2713
1508703624,2703,2703
1508704581,2706,2706
1508705543,2704,2704
1508706772,2706,2706
1508707695,2703,2703
1508708658,2707,2707
1508709637,2711,2711
1508710593,2708,2708
1508711506,2713,2713
1508712502,2712,2712
1508713467,2724,2724
1508714436,2726,2726
1508715377,2723,2723
1508716355,2727,2727
1508717306,2724,2724
1508718516,2715,2715
1508719457,2709,2709
1508720441,2721,2721
1508721404,2711,2711
1508722368,2721,2721
1508723296,2726,2726
1508724265,2728,2728
1508725223,2743,2743
1508726210,2747,2747
1508727386,2756,2756
1508728351,2759,2759
1508729292,2765,2765
1508730256,2765,2765
1508731243,2766,2766
1508732189,2766,2766
1508733136,2770,2770
1508734117,2783,2783
1508735065,2783,2783
1508736013,2778,2778
1508736995,2779,2779
1508737944,2773,2773
1508738893,2793,2793
1508739875,2782,2782
1508740816,2788,2788
1508741789,2779,2779
1508742751,2775,2775
1508743692,2777,2777
1508744666,2774,2774
1508745659,2789,2789
1508746582,2788,2788
1508747553,2794,2794
1508748497,2790,2790
1508749482,2801,2801
1508750413,2806,2806
1508751384,2814,2814
1508752341,2807,2807
1508753338,2819,2819
1508754268,2809,2809
1508756475,2814,2814
1508757424,2814,2814
1508759056,2809,2809
1508760011,2800,2800
1508760995,2799,2799
1508761939,2812,2812
1508762910,2810,2810
1508763865,2827,2827
1508764819,2830,2830
1508765783,2842,2842
1508766763,2838,2838
1508767693,2837,2837
1508768678,2847,2847
1508769624,2847,2847
1508770571,2838,2838
1508771555,2826,2826
1508772495,2822,2822
1508773454,2821,2821
