DateTime,Entries,UniqueIPs
1508434095,127495,127495
1508435065,127497,127497
1508436034,127504,127504
1508436977,127526,127526
1508437963,127529,127529
1508438894,127564,127564
1508439874,127578,127578
1508440827,127535,127535
1508441785,127474,127474
1508442743,127441,127441
1508443699,127454,127454
1508444654,127446,127446
1508445639,127436,127436
1508446572,127445,127445
1508447556,127432,127432
1508448497,127413,127413
1508450499,127382,127382
1508451613,127389,127389
1508452579,127375,127375
1508453539,127370,127370
1508454491,127375,127375
1508455470,127376,127376
1508456424,127375,127375
1508457372,127377,127377
1508458344,127374,127374
1508459291,127382,127382
1508460259,127392,127392
1508461230,127402,127402
1508462190,127419,127419
1508463152,127420,127420
1508464101,127417,127417
1508465316,127447,127447
1508466283,127456,127456
1508467225,127474,127474
1508468173,127492,127492
1508469259,127513,127513
1508470344,127515,127515
1508471296,127508,127508
1508472272,127515,127515
1508473217,127519,127519
1508474184,127524,127524
1508475142,127526,127526
1508476103,127538,127538
1508477054,127526,127526
1508478029,127525,127525
1508478974,127524,127524
1508479964,127525,127525
1508480895,127522,127522
1508481872,127529,127529
1508482840,127523,127523
1508483800,127514,127514
1508484738,127511,127511
1508485709,127507,127507
1508486677,127492,127492
1508487975,127481,127481
1508489065,127487,127487
1508490032,127477,127477
1508490981,127473,127473
1508491957,127489,127489
1508492909,127503,127503
1508493878,127523,127523
1508494823,127539,127539
1508495783,127553,127553
1508496751,127550,127550
1508497717,127548,127548
1508498661,127546,127546
1508499614,127531,127531
1508500597,127523,127523
1508501542,127563,127563
1508502504,127563,127563
1508503476,127577,127577
1508504440,127582,127582
1508505382,127562,127562
1508506352,127570,127570
1508507308,127564,127564
1508508280,127580,127580
1508509226,127570,127570
1508510197,127571,127571
1508511175,127572,127572
1508512121,127584,127584
1508513057,127595,127595
1508514016,127611,127611
1508515010,127617,127617
1508515957,127624,127624
1508516899,127628,127628
1508517860,127629,127629
1508518844,127615,127615
1508519786,127594,127594
1508520754,127588,127588
1508521696,127580,127580
1508522675,127571,127571
1508523630,127585,127585
1508525343,127561,127561
1508526264,127573,127573
1508527235,127572,127572
1508528172,127567,127567
1508529169,127580,127580
1508530095,127590,127590
1508531064,127616,127616
1508532023,127622,127622
1508532989,127606,127606
1508533954,127613,127613
1508534898,127619,127619
1508535866,127599,127599
1508536855,127603,127603
1508537791,127600,127600
1508538807,127592,127592
1508539709,127588,127588
1508540687,127585,127585
1508541625,127570,127570
1508542575,127564,127564
1508543553,127573,127573
1508544502,127560,127560
1508545500,127580,127580
1508546427,127585,127585
