DateTime,Entries,UniqueIPs
1508434095,32829,36463
1508435065,32818,36476
1508436034,32743,36415
1508436977,32803,36477
1508437963,32808,36494
1508438894,32812,36491
1508439874,32699,36355
1508440827,32749,36417
1508441785,32932,36633
1508442743,32776,36424
1508443699,32947,36614
1508444654,32911,36565
1508445639,32606,36197
1508446572,32813,36432
1508447556,32734,36338
1508448497,32696,36296
1508450499,32455,36024
1508451613,32638,36267
1508452579,32586,36206
1508453539,32378,35901
1508454491,32520,36074
1508455470,32537,36112
1508456424,32510,36081
1508457372,32539,36121
1508458344,32534,36111
1508459291,32589,36175
1508460259,32635,36232
1508461230,32597,36199
1508462190,32575,36169
1508463152,32592,36199
1508464101,32512,36109
1508465316,32526,36149
1508466283,32551,36195
1508467225,32466,36106
1508468173,32414,36053
1508469259,32429,36054
1508470344,32444,36076
1508471296,32407,36028
1508472272,32391,36010
1508473217,32356,35972
1508474184,32375,36002
1508475142,32290,35883
1508476103,32292,35889
1508477054,32327,35934
1508478029,32349,35951
1508478974,32345,35955
1508479964,32339,35954
1508480895,32356,35982
1508481872,32348,35967
1508482840,32379,35989
1508483800,32346,35971
1508484738,32388,36012
1508485709,32419,36040
1508486677,32390,36005
1508487975,32274,35885
1508489065,32283,35879
1508490032,32267,35871
1508490981,32273,35890
1508491957,32303,35934
1508492909,32211,35832
1508493878,32203,35807
1508494823,32269,35878
1508495783,32243,35853
1508496751,32251,35865
1508497717,32245,35843
1508498661,32223,35810
1508499614,32193,35766
1508500597,32204,35776
1508501542,32245,35832
1508502504,32241,35820
1508503476,32205,35770
1508504440,32225,35801
1508505382,32096,35673
1508506352,32152,35738
1508507308,32088,35686
1508508280,32126,35720
1508509226,32119,35725
1508510197,32109,35734
1508511175,32111,35712
1508512121,32129,35751
1508513057,32129,35753
1508514016,32158,35772
1508515010,32198,35807
1508515957,32218,35821
1508516899,32219,35798
1508517860,32156,35687
1508518844,32091,35595
1508519786,32071,35586
1508520754,32073,35604
1508521696,32062,35609
1508522675,32084,35637
1508523630,32058,35606
1508525343,31935,35426
1508526264,32117,35644
1508527235,31830,35295
1508528172,31999,35499
1508529169,31793,35244
